Shop_ID,Shop_Name,Province,Sales_Rep,Shop_Latitude,Shop_Longitude,Visit_Status,Checkin_Timestamp,User_Latitude,User_Longitude,Distance_From_Shop(m),Remark
S0845,หาดใหญ่ โกรเซอรี่,ภูเก็ต,วิชัย,7.907194,98.423979,Checked-in,2025-12-08 09:50:50,7.907201,98.423681,32.0,ปกติ
S0846,เมืองใต้ โอชา,พังงา,สมชาย,8.505764,98.509228,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0847,เจริญ การค้า,สงขลา,กานต์,7.035941,100.502196,Checked-in,2025-12-06 10:34:44,7.035856,100.502453,29.0,ปกติ
S0848,เจริญ โกรเซอรี่,ระนอง,วิชัย,9.937618,98.673209,Checked-in,2025-12-02 16:49:29,9.937763,98.672962,31.0,ปกติ
S0849,ศรีนคร สโตร์,พังงา,มานะ,8.486044,98.467213,Checked-in,2025-12-02 11:38:07,8.48626,98.467343,27.0,ปกติ
S0850,รุ่งเรือง โกรเซอรี่,ภูเก็ต,สุดารัตน์,7.90001,98.327662,Checked-in,2025-12-03 12:29:31,7.900045,98.327931,29.0,ปกติ
S0851,หาดใหญ่ โอชา,ปัตตานี,กานต์,6.878507,101.3217,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0852,รุ่งเรือง โกรเซอรี่,นราธิวาส,ทศพล,6.423074,101.886914,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0853,น้องหญิง พานิช,ตรัง,ทศพล,7.612453,99.598045,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0854,ทรัพย์ โกรเซอรี่,ปัตตานี,ทศพล,6.844448,101.211843,Checked-in,2025-12-09 08:04:47,6.844437,101.212085,26.0,ปกติ
S0855,เจริญ สโตร์,ปัตตานี,ทศพล,6.879703,101.295275,Checked-in,2025-12-02 08:28:11,6.879978,101.294995,43.0,ปกติ
S0856,น้องหญิง โกรเซอรี่,ชุมพร,กานต์,10.515579,99.180218,Checked-in,2025-12-06 16:11:38,10.507083,99.170897,1389.0,ระยะไกลเกินกำหนด (Suspicious)
S0857,รุ่งเรือง สโตร์,ยะลา,ทศพล,6.583588,101.350714,Checked-in,2025-12-04 13:51:37,6.583783,101.350968,35.0,ปกติ
S0858,โกไข่ โกรเซอรี่,นครศรีธรรมราช,ทศพล,8.492545,99.946513,Checked-in,2025-12-05 10:07:23,8.492589,99.946745,26.0,ปกติ
S0859,ศรีนคร สโตร์,นครศรีธรรมราช,กานต์,8.408783,100.002096,Checked-in,2025-12-08 13:20:03,8.408583,100.001849,35.0,ปกติ
S0860,สยาม ค้าส่ง,ยะลา,วิชัย,6.595837,101.336643,Checked-in,2025-12-05 09:45:50,6.595552,101.336678,31.0,ปกติ
S0861,รุ่งเรือง บริการ,ปัตตานี,มานะ,6.860625,101.306104,Checked-in,2025-12-05 08:59:27,6.860804,101.306098,19.0,ปกติ
S0862,น้องหญิง พานิช,ปัตตานี,มานะ,6.83617,101.247577,Checked-in,2025-12-04 15:22:32,6.8363,101.247669,17.0,ปกติ
S0863,เจริญ ซัพพลาย,นราธิวาส,วิชัย,6.497861,101.811319,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0864,ศรีนคร ซัพพลาย,ภูเก็ต,สุดารัตน์,7.850455,98.344408,Checked-in,2025-12-06 14:53:54,7.850311,98.34413,34.0,ปกติ
S0865,อันดามัน มาร์ท,ภูเก็ต,วิชัย,7.844762,98.392961,Checked-in,2025-12-05 13:26:48,7.858276,98.387379,1623.0,ระยะไกลเกินกำหนด (Suspicious)
S0866,เมืองใต้ มาร์ท,สงขลา,สมชาย,6.952823,100.451887,Checked-in,2025-12-01 12:46:04,6.952764,100.451654,26.0,ปกติ
S0867,รุ่งเรือง สโตร์,ชุมพร,สมชาย,10.443099,99.232361,Checked-in,2025-12-03 14:46:40,10.443268,99.232072,36.0,ปกติ
S0868,รุ่งเรือง โอชา,สุราษฎร์ธานี,มานะ,9.149515,99.2684,Checked-in,2025-12-01 17:36:42,9.149491,99.268327,8.0,ปกติ
S0869,รุ่งเรือง 2024,ตรัง,สุดารัตน์,7.523367,99.623999,Checked-in,2025-12-09 17:18:29,7.523399,99.624076,9.0,ปกติ
S0870,ทรัพย์ บริการ,พัทลุง,ทศพล,7.651029,100.021317,Checked-in,2025-12-01 09:39:05,7.650967,100.021421,13.0,ปกติ
S0871,เมืองใต้ ซัพพลาย,นครศรีธรรมราช,มานะ,8.506734,99.971766,Checked-in,2025-12-05 15:17:25,8.506616,99.971787,13.0,ปกติ
S0872,น้องหญิง ค้าส่ง,พัทลุง,กานต์,7.59821,100.0703,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0873,น้องหญิง โอชา,สุราษฎร์ธานี,วิชัย,9.148188,99.288928,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0874,เมืองใต้ มาร์ท,พังงา,มานะ,8.421379,98.489487,Checked-in,2025-12-05 14:33:13,8.421461,98.489235,29.0,ปกติ
S0875,ทรัพย์ โกรเซอรี่,สงขลา,สมชาย,7.076586,100.482191,Checked-in,2025-12-01 14:32:15,7.076325,100.482047,33.0,ปกติ
S0876,น้องหญิง บริการ,ตรัง,สุดารัตน์,7.544421,99.67747,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0877,อันดามัน ค้าส่ง,สงขลา,สมชาย,6.940164,100.510745,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0878,ศรีนคร โกรเซอรี่,พัทลุง,สมชาย,7.575084,100.029824,Checked-in,2025-12-08 15:53:35,7.575372,100.03012,45.0,ปกติ
S0879,ศรีนคร โกรเซอรี่,พัทลุง,กานต์,7.676431,100.017894,Checked-in,2025-12-06 16:06:03,7.676471,100.017675,24.0,ปกติ
S0880,ทรัพย์ โกรเซอรี่,พังงา,สมชาย,8.377002,98.578909,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0881,ศรีนคร พานิช,พัทลุง,กานต์,7.584912,100.059877,Checked-in,2025-12-02 16:09:06,7.590776,100.064159,804.0,ระยะไกลเกินกำหนด (Suspicious)
S0882,อันดามัน สโตร์,ระนอง,วิชัย,9.9006,98.597748,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0883,เจริญ มาร์ท,ระนอง,กานต์,9.955878,98.643888,Checked-in,2025-12-05 12:20:35,9.955797,98.644129,27.0,ปกติ
S0884,ทรัพย์ สโตร์,นครศรีธรรมราช,สมชาย,8.364312,99.898306,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0885,เจริญ บริการ,ตรัง,สุดารัตน์,7.593949,99.633849,Checked-in,2025-12-01 16:01:54,7.593748,99.633883,22.0,ปกติ
S0886,เจริญ บริการ,สงขลา,กานต์,7.007461,100.546797,Checked-in,2025-12-07 09:53:15,7.007418,100.54701,24.0,ปกติ
S0887,ทรัพย์ 2024,กระบี่,มานะ,8.14946,98.857418,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0888,ทรัพย์ บริการ,ยะลา,วิชัย,6.50455,101.265853,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0889,น้องหญิง ซัพพลาย,ชุมพร,กานต์,10.480975,99.220784,Checked-in,2025-12-07 12:54:11,10.469415,99.228691,1549.0,ระยะไกลเกินกำหนด (Suspicious)
S0890,เจริญ การค้า,ยะลา,สุดารัตน์,6.561963,101.227193,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0891,ศรีนคร สโตร์,ยะลา,สมชาย,6.592461,101.313709,Checked-in,2025-12-07 14:36:26,6.592386,101.31399,32.0,ปกติ
S0892,รุ่งเรือง โกรเซอรี่,นครศรีธรรมราช,ทศพล,8.429488,99.969308,Checked-in,2025-12-07 12:00:51,8.447687,99.950928,2860.0,ระยะไกลเกินกำหนด (Suspicious)
S0893,เมืองใต้ โอชา,กระบี่,ทศพล,8.040498,98.845723,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0894,รุ่งเรือง 2024,ระนอง,มานะ,9.956551,98.695593,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0895,ทรัพย์ พานิช,ตรัง,มานะ,7.518015,99.538113,Checked-in,2025-12-06 10:52:40,7.517748,99.538124,29.0,ปกติ
S0896,เมืองใต้ โกรเซอรี่,พังงา,กานต์,8.484588,98.496451,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0897,ศรีนคร มาร์ท,ปัตตานี,กานต์,6.942336,101.180279,Checked-in,2025-12-08 11:45:34,6.942243,101.180362,13.0,ปกติ
S0898,น้องหญิง พานิช,สตูล,สุดารัตน์,6.570921,100.005652,Checked-in,2025-12-04 10:30:49,6.570943,100.005627,3.0,ปกติ
S0899,น้องหญิง ซัพพลาย,ชุมพร,ทศพล,10.488668,99.23868,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0900,ทรัพย์ โกรเซอรี่,ปัตตานี,สมชาย,6.814344,101.233034,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0901,น้องหญิง บริการ,ชุมพร,กานต์,10.429353,99.18628,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0902,อันดามัน โกรเซอรี่,สงขลา,ทศพล,6.990269,100.404608,Checked-in,2025-12-07 11:45:38,6.990546,100.404388,39.0,ปกติ
S0903,น้องหญิง พานิช,พังงา,สมชาย,8.378357,98.459,Checked-in,2025-12-02 10:16:07,8.378303,98.458741,29.0,ปกติ
S0904,รุ่งเรือง โกรเซอรี่,ระนอง,สุดารัตน์,10.004558,98.709243,Checked-in,2025-12-05 10:49:01,10.004404,98.70914,20.0,ปกติ
S0905,สยาม ค้าส่ง,พัทลุง,ทศพล,7.536992,100.069575,Checked-in,2025-12-04 11:38:14,7.523435,100.067955,1518.0,ระยะไกลเกินกำหนด (Suspicious)
S0906,ทรัพย์ พานิช,ตรัง,มานะ,7.509389,99.620323,Checked-in,2025-12-09 16:22:20,7.509093,99.620291,33.0,ปกติ
S0907,อันดามัน 2024,สตูล,วิชัย,6.58438,100.036509,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0908,น้องหญิง 2024,พังงา,กานต์,8.374848,98.604175,Checked-in,2025-12-01 16:29:20,8.375132,98.604071,33.0,ปกติ
S0909,น้องหญิง มาร์ท,สงขลา,ทศพล,6.991861,100.452794,Checked-in,2025-12-07 10:56:35,6.991647,100.452785,23.0,ปกติ
S0910,รุ่งเรือง การค้า,นครศรีธรรมราช,วิชัย,8.437771,99.973444,Checked-in,2025-12-02 15:18:59,8.437853,99.973558,15.0,ปกติ
S0911,โกไข่ บริการ,ตรัง,วิชัย,7.605504,99.562873,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0912,สยาม โอชา,สตูล,วิชัย,6.634597,100.02153,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0913,อันดามัน โอชา,นราธิวาส,ทศพล,6.4104,101.844462,Checked-in,2025-12-02 14:23:25,6.410269,101.844369,17.0,ปกติ
S0914,รุ่งเรือง ซัพพลาย,นราธิวาส,ทศพล,6.431805,101.761478,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0915,สยาม บริการ,ชุมพร,สมชาย,10.514108,99.192856,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0916,ศรีนคร สโตร์,นครศรีธรรมราช,สุดารัตน์,8.463411,100.037718,Checked-in,2025-12-09 13:30:36,8.453171,100.035593,1162.0,ระยะไกลเกินกำหนด (Suspicious)
S0917,โกไข่ มาร์ท,นราธิวาส,สมชาย,6.420184,101.851198,Checked-in,2025-12-04 15:44:03,6.420308,101.851,25.0,ปกติ
S0918,หาดใหญ่ โกรเซอรี่,สตูล,สมชาย,6.565204,100.085552,Checked-in,2025-12-08 17:27:41,6.565373,100.085715,26.0,ปกติ
S0919,หาดใหญ่ สโตร์,พังงา,สมชาย,8.517737,98.457159,Checked-in,2025-12-02 08:31:44,8.517499,98.457006,31.0,ปกติ
S0920,เจริญ สโตร์,กระบี่,สมชาย,8.061307,98.955209,Checked-in,2025-12-06 08:10:55,8.061523,98.955204,24.0,ปกติ
S0921,สยาม โกรเซอรี่,พัทลุง,กานต์,7.601318,100.031184,Checked-in,2025-12-08 08:11:12,7.60127,100.031353,19.0,ปกติ
S0922,โกไข่ ซัพพลาย,สตูล,สุดารัตน์,6.570582,100.073796,Checked-in,2025-12-01 15:27:02,6.570759,100.073891,22.0,ปกติ
S0923,อันดามัน โอชา,พังงา,ทศพล,8.382986,98.46197,Checked-in,2025-12-03 14:15:16,8.383234,98.462159,34.0,ปกติ
S0924,หาดใหญ่ โอชา,พังงา,มานะ,8.422549,98.524926,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0925,โกไข่ สโตร์,ยะลา,สุดารัตน์,6.575119,101.200793,Checked-in,2025-12-01 08:34:14,6.575034,101.200755,10.0,ปกติ
S0926,น้องหญิง โกรเซอรี่,พัทลุง,สมชาย,7.609207,100.005571,Checked-in,2025-12-05 14:54:24,7.609185,100.005283,31.0,ปกติ
S0927,เจริญ มาร์ท,ยะลา,สุดารัตน์,6.464109,101.228186,Checked-in,2025-12-06 15:50:28,6.464237,101.228076,18.0,ปกติ
S0928,หาดใหญ่ สโตร์,พัทลุง,กานต์,7.547664,100.085725,Checked-in,2025-12-03 17:57:45,7.547764,100.085695,11.0,ปกติ
S0929,เมืองใต้ บริการ,ระนอง,สมชาย,10.005857,98.616249,Checked-in,2025-12-09 15:06:41,10.006033,98.616471,31.0,ปกติ
S0930,สยาม 2024,สงขลา,มานะ,6.93499,100.451805,Checked-in,2025-12-08 15:14:05,6.935185,100.451729,23.0,ปกติ
S0931,น้องหญิง มาร์ท,พัทลุง,มานะ,7.654175,100.040197,Checked-in,2025-12-08 16:25:41,7.65421,100.04041,23.0,ปกติ
S0932,รุ่งเรือง 2024,พังงา,วิชัย,8.427636,98.514095,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0933,เมืองใต้ ค้าส่ง,ปัตตานี,กานต์,6.924905,101.20181,Checked-in,2025-12-03 16:30:54,6.924752,101.202037,30.0,ปกติ
S0934,น้องหญิง สโตร์,ปัตตานี,สุดารัตน์,6.917003,101.259999,Checked-in,2025-12-07 11:16:11,6.917131,101.259817,24.0,ปกติ
S0935,รุ่งเรือง 2024,ยะลา,มานะ,6.502425,101.294021,Checked-in,2025-12-05 14:33:09,6.502513,101.293923,14.0,ปกติ
S0936,โกไข่ โอชา,สงขลา,กานต์,7.082711,100.517346,Checked-in,2025-12-01 14:53:46,7.082917,100.517456,26.0,ปกติ
S0937,เจริญ ซัพพลาย,ปัตตานี,ทศพล,6.936324,101.17708,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0938,ศรีนคร ซัพพลาย,สุราษฎร์ธานี,สมชาย,9.085798,99.303109,Checked-in,2025-12-01 14:33:21,9.085651,99.303258,23.0,ปกติ
S0939,น้องหญิง สโตร์,สงขลา,สุดารัตน์,7.058189,100.441033,Checked-in,2025-12-03 09:38:50,7.058442,100.441163,31.0,ปกติ
S0940,สยาม โกรเซอรี่,ปัตตานี,สมชาย,6.913678,101.190206,Checked-in,2025-12-05 11:09:00,6.913894,101.190175,24.0,ปกติ
S0941,ศรีนคร การค้า,พัทลุง,มานะ,7.672101,100.080342,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0942,เมืองใต้ การค้า,สตูล,ทศพล,6.597222,100.016152,Checked-in,2025-12-05 10:58:17,6.597494,100.016369,38.0,ปกติ
S0943,ศรีนคร มาร์ท,กระบี่,มานะ,8.011174,98.852352,Checked-in,2025-12-01 14:21:01,8.01101,98.852089,34.0,ปกติ
S0944,เมืองใต้ บริการ,ภูเก็ต,สุดารัตน์,7.822394,98.34053,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0945,โกไข่ มาร์ท,ชุมพร,มานะ,10.561419,99.102523,Checked-in,2025-12-04 09:33:39,10.561208,99.10271,31.0,ปกติ
S0946,น้องหญิง ค้าส่ง,นครศรีธรรมราช,วิชัย,8.373798,99.972378,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0947,รุ่งเรือง มาร์ท,พังงา,มานะ,8.430666,98.46252,Checked-in,2025-12-09 17:21:21,8.430473,98.462448,22.0,ปกติ
S0948,โกไข่ สโตร์,กระบี่,สมชาย,8.131351,98.879486,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0949,ศรีนคร โกรเซอรี่,พัทลุง,ทศพล,7.599877,100.020723,Checked-in,2025-12-02 17:36:27,7.599845,100.020964,26.0,ปกติ
S0950,น้องหญิง ค้าส่ง,ตรัง,มานะ,7.519813,99.537551,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0951,เมืองใต้ ค้าส่ง,สงขลา,สุดารัตน์,6.931278,100.543964,Checked-in,2025-12-08 17:16:39,6.928094,100.559215,1720.0,ระยะไกลเกินกำหนด (Suspicious)
S0952,ศรีนคร พานิช,พังงา,สุดารัตน์,8.472016,98.598852,Checked-in,2025-12-05 12:41:45,8.491915,98.584174,2739.0,ระยะไกลเกินกำหนด (Suspicious)
S0953,ทรัพย์ บริการ,ภูเก็ต,สุดารัตน์,7.833967,98.356111,Checked-in,2025-12-08 11:10:57,7.833809,98.355847,33.0,ปกติ
S0954,รุ่งเรือง พานิช,ปัตตานี,สมชาย,6.789028,101.325036,Checked-in,2025-12-02 12:09:35,6.789155,101.325296,31.0,ปกติ
S0955,เจริญ ค้าส่ง,ตรัง,สมชาย,7.583365,99.624407,Checked-in,2025-12-07 12:59:41,7.583569,99.624406,22.0,ปกติ
S0956,เจริญ สโตร์,ปัตตานี,ทศพล,6.860613,101.285159,Checked-in,2025-12-08 17:37:54,6.860669,101.285354,22.0,ปกติ
S0957,เมืองใต้ 2024,กระบี่,วิชัย,8.165223,98.923528,Checked-in,2025-12-04 12:32:27,8.148589,98.907853,2529.0,ระยะไกลเกินกำหนด (Suspicious)
S0958,สยาม พานิช,นครศรีธรรมราช,กานต์,8.511499,100.031003,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0959,รุ่งเรือง พานิช,พัทลุง,ทศพล,7.60743,100.088427,Checked-in,2025-12-08 08:52:17,7.607445,100.088287,15.0,ปกติ
S0960,หาดใหญ่ สโตร์,นครศรีธรรมราช,สุดารัตน์,8.38548,99.932991,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0961,น้องหญิง โอชา,กระบี่,ทศพล,8.087596,98.963283,Checked-in,2025-12-02 09:35:17,8.087378,98.963262,24.0,ปกติ
S0962,หาดใหญ่ พานิช,นครศรีธรรมราช,สุดารัตน์,8.469584,100.013754,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0963,ศรีนคร บริการ,ยะลา,มานะ,6.592157,101.325829,Checked-in,2025-12-02 12:40:39,6.592209,101.325962,15.0,ปกติ
S0964,ทรัพย์ โอชา,ปัตตานี,สุดารัตน์,6.84249,101.19405,Checked-in,2025-12-05 17:47:00,6.842393,101.193994,12.0,ปกติ
S0965,เจริญ โกรเซอรี่,ระนอง,มานะ,9.937418,98.682879,Checked-in,2025-12-08 13:34:03,9.937423,98.682827,5.0,ปกติ
S0966,เมืองใต้ สโตร์,ตรัง,กานต์,7.548737,99.689559,Checked-in,2025-12-04 15:21:58,7.548469,99.689276,43.0,ปกติ
S0967,เมืองใต้ บริการ,ชุมพร,กานต์,10.454239,99.185611,Checked-in,2025-12-04 10:04:48,10.454341,99.185409,24.0,ปกติ
S0968,เมืองใต้ 2024,สงขลา,สุดารัตน์,7.003491,100.523694,Checked-in,2025-12-08 09:15:17,7.003602,100.523806,17.0,ปกติ
S0969,น้องหญิง สโตร์,ระนอง,มานะ,9.957834,98.705997,Checked-in,2025-12-08 13:32:46,9.958005,98.705907,21.0,ปกติ
S0970,สยาม มาร์ท,นครศรีธรรมราช,กานต์,8.436575,99.936982,Checked-in,2025-12-07 08:29:01,8.436508,99.937056,10.0,ปกติ
S0971,ทรัพย์ บริการ,ภูเก็ต,กานต์,7.929423,98.432976,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0972,ทรัพย์ พานิช,พังงา,วิชัย,8.495707,98.500155,Checked-in,2025-12-08 14:48:42,8.495932,98.500407,37.0,ปกติ
S0973,อันดามัน การค้า,นครศรีธรรมราช,ทศพล,8.419752,100.019204,Checked-in,2025-12-01 14:56:23,8.419511,100.019494,41.0,ปกติ
S0974,ศรีนคร ค้าส่ง,ตรัง,ทศพล,7.553456,99.542472,Checked-in,2025-12-08 12:13:40,7.553364,99.542571,14.0,ปกติ
S0975,ทรัพย์ โกรเซอรี่,สตูล,มานะ,6.678686,100.121663,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0976,ทรัพย์ โกรเซอรี่,สตูล,สุดารัตน์,6.591583,100.083288,Checked-in,2025-12-04 12:10:13,6.591763,100.083536,33.0,ปกติ
S0977,อันดามัน สโตร์,ภูเก็ต,สุดารัตน์,7.932278,98.444624,Checked-in,2025-12-09 15:19:08,7.932009,98.444841,38.0,ปกติ
S0978,อันดามัน การค้า,ยะลา,สุดารัตน์,6.484782,101.29929,Checked-in,2025-12-02 08:14:59,6.484674,101.299501,26.0,ปกติ
S0979,ศรีนคร ซัพพลาย,ปัตตานี,มานะ,6.891392,101.242105,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0980,โกไข่ การค้า,ยะลา,สุดารัตน์,6.518654,101.332817,Checked-in,2025-12-08 10:21:04,6.518837,101.332632,28.0,ปกติ
S0981,เจริญ ค้าส่ง,ภูเก็ต,วิชัย,7.907112,98.438409,Checked-in,2025-12-02 10:28:42,7.889401,98.445673,2125.0,ระยะไกลเกินกำหนด (Suspicious)
S0982,เจริญ โกรเซอรี่,ตรัง,กานต์,7.510193,99.616671,Checked-in,2025-12-09 12:56:27,7.510035,99.616623,18.0,ปกติ
S0983,รุ่งเรือง โอชา,ตรัง,สุดารัตน์,7.513475,99.594782,Checked-in,2025-12-04 15:23:50,7.513694,99.59506,39.0,ปกติ
S0984,รุ่งเรือง โอชา,สุราษฎร์ธานี,สุดารัตน์,9.071126,99.336946,Checked-in,2025-12-02 12:45:38,9.07093,99.337221,37.0,ปกติ
S0985,เจริญ การค้า,ตรัง,วิชัย,7.583579,99.663973,Checked-in,2025-12-02 16:00:36,7.583798,99.664128,29.0,ปกติ
S0986,เมืองใต้ ซัพพลาย,นราธิวาส,กานต์,6.399668,101.792259,Checked-in,2025-12-04 11:09:21,6.399712,101.79204,24.0,ปกติ
S0987,โกไข่ ค้าส่ง,พัทลุง,สุดารัตน์,7.59171,100.051978,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0988,น้องหญิง ซัพพลาย,กระบี่,สมชาย,8.12769,98.973314,Checked-in,2025-12-04 11:54:04,8.127826,98.97326,16.0,ปกติ
S0989,ทรัพย์ 2024,ภูเก็ต,มานะ,7.844385,98.437744,Checked-in,2025-12-02 10:22:25,7.844683,98.437485,43.0,ปกติ
S0990,โกไข่ ค้าส่ง,กระบี่,กานต์,8.028285,98.834192,Checked-in,2025-12-06 08:19:09,8.028213,98.834349,19.0,ปกติ
S0991,สยาม โกรเซอรี่,ระนอง,สุดารัตน์,10.03927,98.653887,Checked-in,2025-12-01 10:55:11,10.039423,98.653846,17.0,ปกติ
S0992,สยาม มาร์ท,กระบี่,มานะ,8.030517,98.88318,Checked-in,2025-12-09 13:21:55,8.030461,98.883139,7.0,ปกติ
S0993,เมืองใต้ มาร์ท,ระนอง,มานะ,9.910834,98.714485,Checked-in,2025-12-04 09:37:03,9.910649,98.714607,24.0,ปกติ
S0994,สยาม ซัพพลาย,กระบี่,กานต์,8.161754,98.982284,Checked-in,2025-12-03 08:05:47,8.152216,98.978169,1153.0,ระยะไกลเกินกำหนด (Suspicious)
S0995,สยาม มาร์ท,สุราษฎร์ธานี,สมชาย,9.059182,99.342372,Checked-in,2025-12-03 13:04:13,9.059238,99.342585,24.0,ปกติ
S0996,รุ่งเรือง มาร์ท,ปัตตานี,มานะ,6.865022,101.252337,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0997,อันดามัน พานิช,พังงา,มานะ,8.452829,98.501968,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0998,โกไข่ โกรเซอรี่,ตรัง,สมชาย,7.483811,99.638911,Checked-in,2025-12-08 15:42:59,7.483696,99.639018,17.0,ปกติ
S0999,รุ่งเรือง บริการ,ภูเก็ต,กานต์,7.937841,98.366288,Checked-in,2025-12-01 10:22:42,7.937725,98.366339,14.0,ปกติ
S1000,รุ่งเรือง พานิช,ชุมพร,กานต์,10.535589,99.176241,Checked-in,2025-12-05 15:58:50,10.535323,99.17626,29.0,ปกติ
