Shop_ID,Shop_Name,Region,Province,District_Anchor,Shop_Lat,Shop_Lon,Visit_Status,Checkin_Time,User_Lat,User_Lon,Distance_m,Remark
S00506,มั่นคง พานิช,North,Lampang,Mueang,18.320021,99.495979,Checked-in,2025-12-08 14:46:30,18.320268,99.496002,27.0,Normal
S00507,สยาม สโตร์,North,Phitsanulok,Mueang,16.809892,100.21262,Missed,,,,,-
S00508,แสงทอง เบเกอรี่,Central & West,Ratchaburi,Mueang,13.571861,99.777231,Missed,,,,,-
S00509,ทวีทรัพย์ สโตร์,North,Chiang Mai,Mueang,18.804353,98.959988,Missed,,,,,-
S00510,ท็อป สโตร์,North,Lampang,Mueang,18.259145,99.49629,Missed,,,,,-
S00511,เจริญ อิเล็คทริค,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.943846,100.701698,Checked-in,2025-12-05 10:30:38,13.94374,100.70188,22.0,Normal
S00512,เพิ่มพูน การเกษตร,Central & West,Saraburi,Mueang,14.573291,100.919079,Checked-in,2025-12-01 11:25:04,14.573013,100.918947,34.0,Normal
S00513,บิ๊ก มาร์เก็ต,Bangkok-Metro,Bangkok,Pathum Wan,13.756409,100.505924,Checked-in,2025-12-01 08:01:51,13.756128,100.505901,31.0,Normal
S00514,สมชาย เทรดดิ้ง,East,Chachoengsao,Mueang,13.646005,101.016034,Checked-in,2025-12-09 10:37:38,13.622928,100.971107,5491.0,Suspicious (>500m)
S00515,รุ่งโรจน์ ค้าวัสดุ,Isan,Ubon Ratchathani,Warin Chamrap,15.183818,104.843416,Checked-in,2025-12-07 14:18:53,15.184034,104.843477,24.0,Normal
S00516,เจริญ ค้าวัสดุ,Bangkok-Metro,Nonthaburi,Bang Yai,13.816964,100.363335,Checked-in,2025-12-02 11:47:38,13.816689,100.363219,33.0,Normal
S00517,มั่นคง สโตร์,Central & West,Saraburi,Mueang,14.452588,100.864756,Missed,,,,,-
S00518,ทวีทรัพย์ อิเล็คทริค,East,Chon Buri,Si Racha,13.165461,100.978429,Checked-in,2025-12-04 16:11:25,13.165441,100.978534,11.0,Normal
S00519,มั่นคง พานิช,East,Chachoengsao,Mueang,13.769538,101.120157,Checked-in,2025-12-06 11:35:03,13.769768,101.120393,36.0,Normal
S00520,ท็อป เบเกอรี่,Isan,Udon Thani,Mueang,17.343664,102.731393,Checked-in,2025-12-08 14:26:09,17.343503,102.731236,24.0,Normal
S00521,ไทย การเกษตร,Bangkok-Metro,Bangkok,Chatuchak,13.813538,100.566412,Checked-in,2025-12-09 16:45:20,13.813371,100.566134,35.0,Normal
S00522,เจริญ การเกษตร,Bangkok-Metro,Bangkok,Bang Khae,13.716298,100.432598,Checked-in,2025-12-07 08:15:06,13.716178,100.432889,34.0,Normal
S00523,บิ๊ก การเกษตร,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.906952,100.725248,Missed,,,,,-
S00524,สยาม สโตร์,Bangkok-Metro,Samut Prakan,Mueang,13.595391,100.585903,Checked-in,2025-12-07 15:22:34,13.615653,100.558594,3713.0,Suspicious (>500m)
S00525,เจริญ การเกษตร,East,Rayong,Mueang,12.633338,101.318942,Checked-in,2025-12-04 10:42:06,12.633344,101.318655,31.0,Normal
S00526,ไทย เบเกอรี่,East,Rayong,Mueang,12.736608,101.228003,Checked-in,2025-12-04 09:24:51,12.736343,101.228297,43.0,Normal
S00527,สยาม เทรดดิ้ง,Bangkok-Metro,Bangkok,Bang Na,13.682797,100.613949,Checked-in,2025-12-09 10:26:32,13.682608,100.613709,33.0,Normal
S00528,สมชาย คาเฟ่,Central & West,Ratchaburi,Mueang,13.501753,99.843386,Missed,,,,,-
S00529,มั่นคง การเกษตร,Central & West,Kanchanaburi,Mueang,14.001262,99.469168,Missed,,,,,-
S00530,เจริญ พานิช,North,Nakhon Sawan,Mueang,15.75806,100.210698,Checked-in,2025-12-03 15:24:00,15.757827,100.210764,26.0,Normal
S00531,สมชาย เทรดดิ้ง,South,Nakhon Si Thammarat,Mueang,8.41767,100.004094,Checked-in,2025-12-01 09:13:24,8.417701,100.004106,3.0,Normal
S00532,โชคดี คาเฟ่,Isan,Khon Kaen,Chum Phae,16.547775,102.026472,Checked-in,2025-12-04 08:52:45,16.547608,102.026299,26.0,Normal
S00533,เจริญ อิเล็คทริค,Bangkok-Metro,Samut Prakan,Mueang,13.599421,100.598505,Checked-in,2025-12-09 08:46:17,13.599469,100.598603,11.0,Normal
S00534,แสงทอง คาเฟ่,Isan,Khon Kaen,Chum Phae,16.591431,102.17112,Checked-in,2025-12-02 08:26:48,16.591288,102.171228,19.0,Normal
S00535,รุ่งโรจน์ การเกษตร,Bangkok-Metro,Nonthaburi,Mueang,13.856234,100.508731,Checked-in,2025-12-03 17:30:36,13.85607,100.509016,35.0,Normal
S00536,เจริญ โอสถ,Bangkok-Metro,Pathum Thani,Rangsit,13.970289,100.641224,Missed,,,,,-
S00537,เจริญ เบเกอรี่,East,Rayong,Mueang,12.720086,101.356377,Checked-in,2025-12-03 11:58:55,12.720067,101.35615,24.0,Normal
S00538,แสงทอง เบเกอรี่,Bangkok-Metro,Nonthaburi,Mueang,13.872777,100.496502,Checked-in,2025-12-08 09:08:45,13.872657,100.496761,30.0,Normal
S00539,สมชาย คาเฟ่,South,Nakhon Si Thammarat,Mueang,8.507809,99.935063,Checked-in,2025-12-01 13:15:26,8.507835,99.935273,23.0,Normal
S00540,มั่นคง การเกษตร,Bangkok-Metro,Samut Prakan,Mueang,13.618648,100.592167,Checked-in,2025-12-07 14:07:14,13.607358,100.603634,1764.0,Suspicious (>500m)
S00541,สยาม มาร์เก็ต,North,Phitsanulok,Mueang,16.773439,100.312419,Checked-in,2025-12-03 10:55:02,16.773538,100.312231,22.0,Normal
S00542,แสงทอง พานิช,Bangkok-Metro,Bangkok,Chatuchak,13.824768,100.527951,Missed,,,,,-
S00543,บิ๊ก สโตร์,North,Nakhon Sawan,Mueang,15.627138,100.069425,Checked-in,2025-12-07 14:22:57,15.627106,100.069665,25.0,Normal
S00544,เจริญ คาเฟ่,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.946014,100.71525,Checked-in,2025-12-08 14:35:35,13.946054,100.7153,7.0,Normal
S00545,สยาม เทรดดิ้ง,Bangkok-Metro,Bangkok,Min Buri,13.833601,100.750412,Checked-in,2025-12-06 11:48:48,13.8338,100.750285,26.0,Normal
S00546,รุ่งโรจน์ มาร์เก็ต,Isan,Nakhon Ratchasima,Phimai,15.184569,102.529335,Missed,,,,,-
S00547,สมชาย เบเกอรี่,North,Phitsanulok,Mueang,16.889319,100.263232,Missed,,,,,-
S00548,ไทย ค้าวัสดุ,East,Chon Buri,Mueang,13.405171,100.91668,Missed,,,,,-
S00549,เพิ่มพูน มาร์เก็ต,Bangkok-Metro,Nonthaburi,Bang Yai,13.847323,100.345631,Checked-in,2025-12-09 09:21:11,13.847077,100.345582,27.0,Normal
S00550,เจริญ สโตร์,Bangkok-Metro,Nonthaburi,Bang Yai,13.839217,100.369002,Checked-in,2025-12-08 17:26:31,13.839218,100.369285,30.0,Normal
S00551,รุ่งโรจน์ อิเล็คทริค,North,Phitsanulok,Mueang,16.770395,100.312944,Missed,,,,,-
S00552,ไทย อิเล็คทริค,Central & West,Saraburi,Mueang,14.586167,100.981009,Checked-in,2025-12-06 16:19:25,14.562555,101.003274,3554.0,Suspicious (>500m)
S00553,แสงทอง มาร์เก็ต,Bangkok-Metro,Bangkok,Bang Na,13.670601,100.589416,Checked-in,2025-12-05 11:23:57,13.67036,100.589307,29.0,Normal
S00554,ท็อป คาเฟ่,North,Nakhon Sawan,Mueang,15.633303,100.133472,Missed,,,,,-
S00555,มั่นคง เทรดดิ้ง,Isan,Khon Kaen,Chum Phae,16.470371,102.1309,Missed,,,,,-
S00556,สมชาย อิเล็คทริค,Bangkok-Metro,Bangkok,Bang Khae,13.722777,100.436469,Checked-in,2025-12-07 08:46:20,13.722992,100.436313,29.0,Normal
S00557,แสงทอง อิเล็คทริค,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.914802,100.724165,Checked-in,2025-12-03 10:03:03,13.914527,100.723977,36.0,Normal
S00558,โชคดี มาร์เก็ต,Isan,Udon Thani,Mueang,17.474685,102.736178,Missed,,,,,-
S00559,มั่นคง โอสถ,South,Nakhon Si Thammarat,Thung Song,8.151731,99.705893,Checked-in,2025-12-04 17:02:54,8.151856,99.705699,25.0,Normal
S00560,สยาม มาร์เก็ต,Bangkok-Metro,Samut Prakan,Bang Phli,13.586951,100.701404,Checked-in,2025-12-02 14:49:37,13.587063,100.701348,13.0,Normal
S00561,บิ๊ก คาเฟ่,South,Surat Thani,Koh Samui,9.482817,100.007083,Checked-in,2025-12-09 12:30:08,9.482805,100.006989,10.0,Normal
S00562,ทวีทรัพย์ พานิช,Central & West,Saraburi,Mueang,14.520154,100.869518,Checked-in,2025-12-01 14:01:10,14.519906,100.869509,27.0,Normal
S00563,แสงทอง พานิช,North,Chiang Mai,Hang Dong,18.720981,98.907642,Missed,,,,,-
S00564,เจริญ มาร์เก็ต,North,Lampang,Mueang,18.307978,99.497513,Checked-in,2025-12-03 10:59:44,18.307694,99.497555,31.0,Normal
S00565,สยาม สโตร์,North,Nakhon Sawan,Mueang,15.754843,100.185126,Checked-in,2025-12-03 14:52:46,15.754855,100.185315,20.0,Normal
S00566,บิ๊ก อิเล็คทริค,Bangkok-Metro,Samut Prakan,Bang Phli,13.625534,100.738369,Checked-in,2025-12-07 16:59:48,13.625376,100.738626,32.0,Normal
S00567,ทวีทรัพย์ การเกษตร,Bangkok-Metro,Samut Prakan,Bang Phli,13.618675,100.735941,Checked-in,2025-12-01 15:36:57,13.618444,100.735955,25.0,Normal
S00568,โชคดี เทรดดิ้ง,Bangkok-Metro,Samut Prakan,Bang Phli,13.61098,100.704383,Checked-in,2025-12-08 10:22:14,13.611115,100.704505,20.0,Normal
S00569,เจริญ สโตร์,Bangkok-Metro,Bangkok,Min Buri,13.813439,100.742996,Checked-in,2025-12-05 08:37:15,13.81371,100.743251,40.0,Normal
S00570,ไทย โอสถ,Isan,Ubon Ratchathani,Warin Chamrap,15.24315,104.919426,Checked-in,2025-12-02 12:00:14,15.243377,104.91943,25.0,Normal
S00571,โชคดี พานิช,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.959457,100.710152,Checked-in,2025-12-09 17:39:35,13.915129,100.711406,4930.0,Suspicious (>500m)
S00572,รุ่งโรจน์ อิเล็คทริค,Central & West,Prachuap Khiri Khan,Hua Hin,12.496214,99.96099,Missed,,,,,-
S00573,สมชาย พานิช,Bangkok-Metro,Pathum Thani,Rangsit,13.968274,100.617293,Checked-in,2025-12-01 11:43:36,13.968326,100.617335,7.0,Normal
S00574,เจริญ เทรดดิ้ง,North,Chiang Mai,Mueang,18.832838,98.969413,Missed,,,,,-
S00575,ไทย เบเกอรี่,South,Phuket,Mueang,7.936128,98.465854,Checked-in,2025-12-01 15:45:04,7.936358,98.466025,31.0,Normal
S00576,โชคดี ค้าวัสดุ,Bangkok-Metro,Nonthaburi,Bang Yai,13.830191,100.384131,Missed,,,,,-
S00577,ไทย มาร์เก็ต,South,Nakhon Si Thammarat,Mueang,8.506314,99.968478,Checked-in,2025-12-03 12:30:13,8.506396,99.968551,12.0,Normal
S00578,สยาม เบเกอรี่,Isan,Buriram,Mueang,15.036497,103.066772,Checked-in,2025-12-09 10:07:36,15.036198,103.066506,43.0,Normal
S00579,ท็อป สโตร์,Bangkok-Metro,Samut Prakan,Bang Phli,13.627337,100.730828,Checked-in,2025-12-06 16:21:47,13.627518,100.731122,37.0,Normal
S00580,สมชาย เบเกอรี่,North,Chiang Rai,Mueang,19.833451,99.823047,Checked-in,2025-12-03 13:13:05,19.833579,99.823152,17.0,Normal
S00581,สมชาย คาเฟ่,Bangkok-Metro,Nonthaburi,Mueang,13.835672,100.490952,Checked-in,2025-12-04 10:05:30,13.835702,100.491051,11.0,Normal
S00582,แสงทอง โอสถ,Central & West,Kanchanaburi,Mueang,13.9482,99.464856,Missed,,,,,-
S00583,โชคดี อิเล็คทริค,Bangkok-Metro,Bangkok,Min Buri,13.83901,100.735269,Checked-in,2025-12-07 12:07:03,13.839195,100.735452,28.0,Normal
S00584,ท็อป เบเกอรี่,Central & West,Ratchaburi,Mueang,13.545238,99.84808,Checked-in,2025-12-05 14:48:16,13.545228,99.848328,26.0,Normal
S00585,เจริญ มาร์เก็ต,Isan,Buriram,Mueang,14.956802,103.157382,Checked-in,2025-12-08 08:35:35,14.95688,103.157339,9.0,Normal
S00586,สยาม เบเกอรี่,Bangkok-Metro,Nonthaburi,Mueang,13.867351,100.541036,Checked-in,2025-12-02 08:41:54,13.867533,100.54123,29.0,Normal
S00587,ท็อป อิเล็คทริค,East,Rayong,Pluak Daeng,12.944858,101.191334,Checked-in,2025-12-06 10:56:07,12.944651,101.1912,27.0,Normal
S00588,รุ่งโรจน์ อิเล็คทริค,Bangkok-Metro,Pathum Thani,Rangsit,13.972582,100.623944,Checked-in,2025-12-05 12:12:27,13.972616,100.624202,28.0,Normal
S00589,มั่นคง เทรดดิ้ง,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.920276,100.706511,Missed,,,,,-
S00590,รุ่งโรจน์ เบเกอรี่,Isan,Udon Thani,Mueang,17.437881,102.740496,Checked-in,2025-12-09 10:10:07,17.437621,102.740299,35.0,Normal
S00591,บิ๊ก คาเฟ่,Bangkok-Metro,Bangkok,Pathum Wan,13.716752,100.552099,Missed,,,,,-
S00592,เจริญ โอสถ,East,Rayong,Pluak Daeng,13.016887,101.276924,Checked-in,2025-12-05 09:37:18,13.016788,101.276879,12.0,Normal
S00593,บิ๊ก คาเฟ่,Bangkok-Metro,Bangkok,Bang Na,13.685075,100.59364,Checked-in,2025-12-07 17:20:58,13.685109,100.593456,20.0,Normal
S00594,เพิ่มพูน เบเกอรี่,South,Nakhon Si Thammarat,Thung Song,8.217195,99.716989,Checked-in,2025-12-01 11:18:17,8.216945,99.717021,27.0,Normal
S00595,รุ่งโรจน์ อิเล็คทริค,South,Nakhon Si Thammarat,Mueang,8.438545,100.033146,Checked-in,2025-12-09 11:05:53,8.438478,100.033315,19.0,Normal
S00596,ไทย พานิช,Bangkok-Metro,Bangkok,Pathum Wan,13.745504,100.519648,Missed,,,,,-
S00597,สมชาย คาเฟ่,North,Chiang Rai,Mae Sai,20.488502,99.820438,Checked-in,2025-12-03 10:06:17,20.4884,99.820139,33.0,Normal
S00598,โชคดี สโตร์,Bangkok-Metro,Nonthaburi,Bang Yai,13.820695,100.367377,Checked-in,2025-12-07 15:40:16,13.820583,100.367271,16.0,Normal
S00599,บิ๊ก เบเกอรี่,Bangkok-Metro,Samut Prakan,Bang Phli,13.635161,100.724447,Missed,,,,,-
S00600,บิ๊ก อิเล็คทริค,Bangkok-Metro,Samut Prakan,Bang Phli,13.584154,100.701426,Missed,,,,,-
S00601,เพิ่มพูน มาร์เก็ต,Bangkok-Metro,Nonthaburi,Mueang,13.873729,100.539981,Checked-in,2025-12-03 12:07:55,13.873497,100.540036,26.0,Normal
S00602,โชคดี เบเกอรี่,Bangkok-Metro,Samut Prakan,Bang Phli,13.634117,100.708004,Checked-in,2025-12-05 17:34:17,13.63429,100.708149,24.0,Normal
S00603,เจริญ อิเล็คทริค,South,Phuket,Mueang,7.920988,98.404142,Missed,,,,,-
S00604,ไทย สโตร์,North,Chiang Mai,Mueang,18.852043,99.024917,Checked-in,2025-12-03 08:00:43,18.852217,99.024903,19.0,Normal
S00605,มั่นคง สโตร์,East,Chachoengsao,Mueang,13.668705,101.143618,Checked-in,2025-12-07 17:42:04,13.668718,101.143736,12.0,Normal
S00606,รุ่งโรจน์ สโตร์,North,Phitsanulok,Mueang,16.77367,100.266956,Checked-in,2025-12-07 15:51:36,16.77379,100.26668,32.0,Normal
S00607,แสงทอง อิเล็คทริค,Isan,Khon Kaen,Mueang,16.505152,102.78591,Checked-in,2025-12-07 14:11:33,16.505342,102.785794,24.0,Normal
S00608,มั่นคง เทรดดิ้ง,South,Songkhla,Hat Yai,6.96194,100.497586,Missed,,,,,-
S00609,รุ่งโรจน์ โอสถ,Isan,Udon Thani,Mueang,17.457042,102.776665,Missed,,,,,-
S00610,ไทย สโตร์,Bangkok-Metro,Samut Prakan,Mueang,13.574988,100.598483,Missed,,,,,-
S00611,มั่นคง พานิช,Central & West,Prachuap Khiri Khan,Hua Hin,12.554707,99.925128,Missed,,,,,-
S00612,รุ่งโรจน์ คาเฟ่,Isan,Nakhon Ratchasima,Phimai,15.256667,102.490226,Checked-in,2025-12-01 09:00:54,15.2569,102.489966,38.0,Normal
S00613,เพิ่มพูน พานิช,South,Phuket,Mueang,7.840971,98.428378,Checked-in,2025-12-09 15:41:37,7.840842,98.428244,20.0,Normal
S00614,ทวีทรัพย์ ค้าวัสดุ,East,Chon Buri,Pattaya,12.988311,100.902005,Missed,,,,,-
S00615,ท็อป สโตร์,Isan,Khon Kaen,Mueang,16.505069,102.88046,Missed,,,,,-
S00616,บิ๊ก การเกษตร,Bangkok-Metro,Samut Prakan,Mueang,13.588053,100.60278,Missed,,,,,-
S00617,สยาม คาเฟ่,East,Chachoengsao,Mueang,13.697011,101.024539,Checked-in,2025-12-02 10:58:48,13.697164,101.024648,20.0,Normal
S00618,ไทย การเกษตร,Isan,Buriram,Mueang,15.044,103.139137,Checked-in,2025-12-06 12:40:31,15.043934,103.139351,24.0,Normal
S00619,แสงทอง มาร์เก็ต,Bangkok-Metro,Samut Prakan,Mueang,13.621908,100.622473,Checked-in,2025-12-05 13:07:22,13.659075,100.60228,4673.0,Suspicious (>500m)
S00620,โชคดี ค้าวัสดุ,South,Phuket,Mueang,7.838555,98.430296,Checked-in,2025-12-08 13:46:13,7.838606,98.430414,14.0,Normal
S00621,แสงทอง โอสถ,Central & West,Prachuap Khiri Khan,Hua Hin,12.535331,99.933278,Checked-in,2025-12-04 17:13:07,12.535619,99.933545,43.0,Normal
S00622,รุ่งโรจน์ เทรดดิ้ง,Bangkok-Metro,Nonthaburi,Mueang,13.858629,100.50736,Checked-in,2025-12-05 16:45:46,13.858827,100.507622,35.0,Normal
S00623,มั่นคง มาร์เก็ต,Bangkok-Metro,Bangkok,Bang Na,13.646168,100.576964,Checked-in,2025-12-07 12:38:59,13.646027,100.576878,18.0,Normal
S00624,บิ๊ก อิเล็คทริค,East,Chachoengsao,Mueang,13.689934,101.121312,Checked-in,2025-12-02 13:13:37,13.689652,101.121306,31.0,Normal
S00625,สยาม สโตร์,Isan,Ubon Ratchathani,Warin Chamrap,15.23935,104.871291,Checked-in,2025-12-06 10:42:17,15.239404,104.871177,13.0,Normal
S00626,ท็อป อิเล็คทริค,East,Rayong,Pluak Daeng,12.915288,101.231434,Checked-in,2025-12-09 10:52:18,12.915369,101.231265,20.0,Normal
S00627,แสงทอง พานิช,North,Chiang Mai,Fang,19.95164,99.156703,Checked-in,2025-12-03 12:19:53,19.951846,99.156624,24.0,Normal
S00628,ท็อป สโตร์,Bangkok-Metro,Nonthaburi,Mueang,13.861376,100.533057,Checked-in,2025-12-06 12:41:11,13.861296,100.532906,18.0,Normal
S00629,สยาม ค้าวัสดุ,Bangkok-Metro,Samut Prakan,Bang Phli,13.625104,100.73569,Checked-in,2025-12-07 17:43:23,13.624858,100.735863,33.0,Normal
S00630,เจริญ โอสถ,East,Chon Buri,Pattaya,12.917244,100.948833,Checked-in,2025-12-09 13:21:04,12.917297,100.948926,11.0,Normal
S00631,รุ่งโรจน์ เบเกอรี่,Bangkok-Metro,Samut Prakan,Mueang,13.619098,100.624954,Missed,,,,,-
S00632,เจริญ คาเฟ่,Isan,Khon Kaen,Mueang,16.469397,102.915991,Checked-in,2025-12-04 16:17:13,16.469527,102.916044,15.0,Normal
S00633,แสงทอง โอสถ,Isan,Ubon Ratchathani,Warin Chamrap,15.208843,104.948586,Missed,,,,,-
S00634,สมชาย การเกษตร,Isan,Ubon Ratchathani,Mueang,15.218924,104.897747,Missed,,,,,-
