Shop_ID,Shop_Name,Province,District_Zone,Sales_Rep,Shop_Latitude,Shop_Longitude,Visit_Status,Checkin_Timestamp,User_Latitude,User_Longitude,Distance_From_Shop(m),Remark
S0863,ศรีนคร สาขา 1,นราธิวาส,เมืองนราธิวาส,วิชัย,6.411041,101.841819,Not Checked-in,,,,,-
S0864,ทรัพย์ มาร์ท,ปัตตานี,โคกโพธิ์,วิชัย,6.778059,101.096322,Checked-in,2025-12-09 12:23:33,6.778184,101.096381,15.0,ปกติ
S0865,หาดใหญ่ 2025,สงขลา,เมืองสงขลา,สุดารัตน์,7.234689,100.647099,Checked-in,2025-12-02 08:31:37,7.241894,100.649354,838.0,ระยะไกลเกินกำหนด
S0866,น้องหญิง บริการ,สตูล,เมืองสตูล,ทศพล,6.681663,100.110731,Checked-in,2025-12-04 14:43:52,6.681647,100.110869,15.0,ปกติ
S0867,โกไข่ 2025,ยะลา,บันนังสตา,มานะ,6.253514,101.257646,Checked-in,2025-12-08 13:00:06,6.253356,101.257574,19.0,ปกติ
S0868,หาดใหญ่ บริการ,สุราษฎร์ธานี,พุนพิน,กานต์,9.055321,99.218561,Checked-in,2025-12-02 14:15:30,9.057046,99.220158,259.0,ปกติ
S0869,อันดามัน โกรเซอรี่,สงขลา,หาดใหญ่,ทศพล,7.047967,100.4929,Not Checked-in,,,,,-
S0870,โกไข่ พานิช,ภูเก็ต,เมืองภูเก็ต,สมชาย,7.832249,98.351953,Checked-in,2025-12-05 12:51:20,7.832877,98.344654,807.0,ระยะไกลเกินกำหนด
S0871,ป้าแดง ซัพพลาย,ระนอง,เมืองระนอง,เจนนี่,10.00428,98.659568,Checked-in,2025-12-01 10:23:29,10.004218,98.659609,8.0,ปกติ
S0872,เมืองใต้ มาร์ท,ชุมพร,เมืองชุมพร,สมชาย,10.528322,99.215026,Checked-in,2025-12-06 17:59:17,10.528299,99.215031,2.0,ปกติ
S0873,ทรัพย์ การค้า,กระบี่,เกาะลันตา,ทศพล,7.492012,99.086333,Checked-in,2025-12-08 11:09:59,7.492136,99.08627,15.0,ปกติ
S0874,เมืองใต้ โอชา,ระนอง,กระบุรี,เจนนี่,10.455403,98.917641,Checked-in,2025-12-05 14:44:44,10.455499,98.9178,20.0,ปกติ
S0875,สยาม การค้า,ภูเก็ต,ถลาง,วิชัย,8.036883,98.296532,Not Checked-in,,,,,-
S0876,สยาม ค้าส่ง,ตรัง,ปะเหลียน,มานะ,7.21969,99.748588,Not Checked-in,,,,,-
S0877,ป้าแดง บริการ,สตูล,เมืองสตูล,วิชัย,6.580317,100.041913,Not Checked-in,,,,,-
S0878,เมืองใต้ สโตร์,ชุมพร,เมืองชุมพร,วิชัย,10.473214,99.210856,Not Checked-in,,,,,-
S0879,โกไข่ สาขา 1,พังงา,เมืองพังงา,มานะ,8.424746,98.495642,Not Checked-in,,,,,-
S0880,สยาม พานิช,ยะลา,บันนังสตา,สมชาย,6.219487,101.272533,Not Checked-in,,,,,-
S0881,เจริญ โกรเซอรี่,พัทลุง,ควนขนุน,เจนนี่,7.766101,99.951857,Checked-in,2025-12-03 17:23:03,7.766011,99.951903,11.0,ปกติ
S0882,ศรีนคร สโตร์,สงขลา,สะเดา,สุดารัตน์,6.598716,100.424196,Not Checked-in,,,,,-
S0883,ป้าแดง โอชา,ตรัง,ห้วยยอด,สุดารัตน์,7.769679,99.629499,Checked-in,2025-12-04 17:37:51,7.769621,99.629358,16.0,ปกติ
S0884,ทรัพย์ สโตร์,นครศรีธรรมราช,ท่าศาลา,กานต์,8.651669,99.921837,Checked-in,2025-12-07 12:05:30,8.659755,99.912205,1389.0,ระยะไกลเกินกำหนด
S0885,ทรัพย์ ซัพพลาย,ภูเก็ต,เมืองภูเก็ต,วิชัย,7.829983,98.370777,Checked-in,2025-12-02 12:47:57,7.830128,98.370625,23.0,ปกติ
S0886,ป้าแดง การค้า,ระนอง,เมืองระนอง,สมชาย,10.015575,98.619732,Checked-in,2025-12-01 12:58:13,10.015414,98.619889,24.0,ปกติ
S0887,ลุงพล การค้า,สงขลา,ระโนด,เจนนี่,7.848761,100.295467,Not Checked-in,,,,,-
S0888,เมืองใต้ สโตร์,สตูล,ละงู,ทศพล,6.837175,99.751459,Not Checked-in,,,,,-
S0889,โกไข่ ซัพพลาย,สตูล,ละงู,กานต์,6.840317,99.78206,Checked-in,2025-12-07 15:56:43,6.84024,99.782039,8.0,ปกติ
S0890,ทรัพย์ สาขา 1,ปัตตานี,สายบุรี,วิชัย,6.659756,101.591421,Checked-in,2025-12-05 11:25:00,6.659902,101.591325,19.0,ปกติ
S0891,ลุงพล โอชา,ปัตตานี,โคกโพธิ์,มานะ,6.749225,101.112752,Checked-in,2025-12-07 12:07:53,6.751153,101.115566,377.0,ระยะไกลเกินกำหนด
S0892,เมืองใต้ สโตร์,พังงา,ตะกั่วป่า,สุดารัตน์,8.822439,98.377195,Checked-in,2025-12-06 12:18:02,8.822452,98.377383,20.0,ปกติ
S0893,เจริญ มาร์ท,สตูล,ละงู,สุดารัตน์,6.898361,99.825597,Checked-in,2025-12-05 08:47:36,6.898238,99.825466,19.0,ปกติ
S0894,หาดใหญ่ ซัพพลาย,สงขลา,ระโนด,สมชาย,7.788495,100.357651,Not Checked-in,,,,,-
S0895,รุ่งเรือง โกรเซอรี่,กระบี่,อ่าวลึก,สุดารัตน์,8.38046,98.770748,Checked-in,2025-12-03 16:49:05,8.380277,98.770896,26.0,ปกติ
S0896,ลุงพล สโตร์,ตรัง,เมืองตรัง,เจนนี่,7.554244,99.567535,Not Checked-in,,,,,-
S0897,ทรัพย์ 2025,นราธิวาส,สุไหงโก-ลก,เจนนี่,6.066485,101.928826,Not Checked-in,,,,,-
S0898,ป้าแดง ค้าส่ง,ยะลา,เบตง,ทศพล,5.818752,101.024281,Checked-in,2025-12-05 08:37:58,5.820007,101.018569,647.0,ระยะไกลเกินกำหนด
S0899,น้องหญิง บริการ,สุราษฎร์ธานี,เกาะสมุย,ทศพล,9.507867,100.035091,Checked-in,2025-12-01 16:10:30,9.501042,100.025374,1308.0,ระยะไกลเกินกำหนด
S0900,เจริญ สาขา 1,พังงา,ตะกั่วป่า,วิชัย,8.849871,98.416074,Checked-in,2025-12-06 15:14:57,8.849737,98.416034,15.0,ปกติ
S0901,หาดใหญ่ สโตร์,สตูล,ละงู,สุดารัตน์,6.903043,99.774566,Checked-in,2025-12-03 14:39:48,6.903206,99.774696,23.0,ปกติ
S0902,ป้าแดง สโตร์,นครศรีธรรมราช,ทุ่งสง,กานต์,8.148535,99.708402,Checked-in,2025-12-02 17:12:07,8.14858,99.708255,16.0,ปกติ
S0903,เมืองใต้ ซัพพลาย,ภูเก็ต,เมืองภูเก็ต,สุดารัตน์,7.917719,98.403498,Not Checked-in,,,,,-
S0904,ป้าแดง บริการ,สงขลา,ระโนด,สุดารัตน์,7.758746,100.276876,Not Checked-in,,,,,-
S0905,ทรัพย์ สโตร์,ภูเก็ต,ถลาง,สุดารัตน์,8.076443,98.313606,Checked-in,2025-12-04 14:43:17,8.076619,98.31352,21.0,ปกติ
S0906,รุ่งเรือง พานิช,กระบี่,เกาะลันตา,สุดารัตน์,7.564828,99.088021,Not Checked-in,,,,,-
S0907,ทรัพย์ สาขา 1,สุราษฎร์ธานี,ไชยา,เจนนี่,9.405354,99.159309,Not Checked-in,,,,,-
S0908,ป้าแดง การค้า,สุราษฎร์ธานี,ไชยา,เจนนี่,9.421105,99.219889,Checked-in,2025-12-02 11:50:06,9.424744,99.214007,761.0,ระยะไกลเกินกำหนด
S0909,น้องหญิง โอชา,สตูล,เมืองสตูล,สุดารัตน์,6.563876,100.030775,Checked-in,2025-12-03 12:55:53,6.563844,100.030916,15.0,ปกติ
S0910,เจริญ ซัพพลาย,พัทลุง,ตะโหมด,กานต์,7.349498,100.131985,Checked-in,2025-12-05 09:19:49,7.349335,100.13206,19.0,ปกติ
S0911,ลุงพล บริการ,ระนอง,เมืองระนอง,กานต์,9.917931,98.579187,Checked-in,2025-12-08 17:06:22,9.918098,98.579157,18.0,ปกติ
S0912,ศรีนคร ซัพพลาย,นครศรีธรรมราช,ปากพนัง,ทศพล,8.356464,100.159175,Checked-in,2025-12-03 11:29:38,8.356409,100.159232,8.0,ปกติ
S0913,ศรีนคร พานิช,พังงา,เมืองพังงา,วิชัย,8.506329,98.471896,Not Checked-in,,,,,-
S0914,โกไข่ ค้าส่ง,พัทลุง,ควนขนุน,กานต์,7.752714,100.02429,Not Checked-in,,,,,-
S0915,ป้าแดง ซัพพลาย,ยะลา,เบตง,วิชัย,5.745703,101.101239,Not Checked-in,,,,,-
S0916,หาดใหญ่ 2025,ตรัง,ห้วยยอด,สุดารัตน์,7.777315,99.598782,Checked-in,2025-12-08 11:03:28,7.777458,99.598681,19.0,ปกติ
S0917,ลุงพล การค้า,กระบี่,เกาะลันตา,กานต์,7.537444,99.002347,Not Checked-in,,,,,-
S0918,ศรีนคร สาขา 1,พังงา,ตะกั่วป่า,สมชาย,8.783951,98.315174,Not Checked-in,,,,,-
S0919,สยาม สาขา 1,สุราษฎร์ธานี,เกาะสมุย,วิชัย,9.50173,99.994076,Not Checked-in,,,,,-
S0920,ลุงพล ค้าส่ง,นราธิวาส,รือเสาะ,เจนนี่,6.393645,101.48463,Not Checked-in,,,,,-
S0921,ทรัพย์ บริการ,พัทลุง,เมืองพัทลุง,ทศพล,7.626034,100.077487,Checked-in,2025-12-04 11:28:45,7.626006,100.077414,8.0,ปกติ
S0922,สยาม ซัพพลาย,ระนอง,เมืองระนอง,ทศพล,9.908052,98.667551,Not Checked-in,,,,,-
S0923,รุ่งเรือง สาขา 1,พังงา,ตะกั่วป่า,กานต์,8.861119,98.313431,Checked-in,2025-12-07 15:32:20,8.861118,98.313496,7.0,ปกติ
S0924,ป้าแดง ค้าส่ง,พังงา,ตะกั่วป่า,เจนนี่,8.842267,98.41413,Checked-in,2025-12-01 10:22:32,8.842191,98.414019,14.0,ปกติ
S0925,เมืองใต้ มาร์ท,สงขลา,สะเดา,สมชาย,6.664315,100.396264,Not Checked-in,,,,,-
S0926,โกไข่ มาร์ท,พังงา,ตะกั่วป่า,สุดารัตน์,8.851289,98.392271,Checked-in,2025-12-02 08:17:14,8.851169,98.392302,13.0,ปกติ
S0927,เมืองใต้ ซัพพลาย,สุราษฎร์ธานี,พุนพิน,มานะ,9.060134,99.219656,Checked-in,2025-12-08 11:41:18,9.060051,99.219528,16.0,ปกติ
S0928,หาดใหญ่ การค้า,นครศรีธรรมราช,สิชล,ทศพล,9.006744,99.900293,Checked-in,2025-12-06 11:51:33,9.006786,99.900316,5.0,ปกติ
S0929,น้องหญิง โกรเซอรี่,นราธิวาส,รือเสาะ,วิชัย,6.333665,101.571977,Checked-in,2025-12-06 17:12:58,6.333665,101.571823,17.0,ปกติ
S0930,ทรัพย์ 2025,กระบี่,เมืองกระบี่,กานต์,8.042168,98.947274,Checked-in,2025-12-01 14:06:17,8.042161,98.94725,2.0,ปกติ
S0931,อันดามัน ซัพพลาย,พังงา,เมืองพังงา,วิชัย,8.396455,98.534688,Checked-in,2025-12-06 16:27:22,8.396412,98.534669,5.0,ปกติ
S0932,รุ่งเรือง บริการ,สุราษฎร์ธานี,เมืองสุราษฎร์ฯ,มานะ,9.139995,99.296603,Checked-in,2025-12-07 16:46:08,9.136913,99.301616,648.0,ระยะไกลเกินกำหนด
S0933,หาดใหญ่ บริการ,ปัตตานี,เมืองปัตตานี,เจนนี่,6.878619,101.247981,Checked-in,2025-12-06 09:02:18,6.878437,101.24814,26.0,ปกติ
S0934,เมืองใต้ ค้าส่ง,พัทลุง,ควนขนุน,ทศพล,7.784255,100.034278,Checked-in,2025-12-02 13:48:01,7.784202,100.034461,21.0,ปกติ
S0935,หาดใหญ่ การค้า,นครศรีธรรมราช,สิชล,ทศพล,9.015726,99.890472,Checked-in,2025-12-06 16:44:42,9.01577,99.890609,15.0,ปกติ
S0936,เจริญ ซัพพลาย,พังงา,ตะกั่วป่า,มานะ,8.873895,98.310264,Not Checked-in,,,,,-
S0937,ศรีนคร สาขา 1,นราธิวาส,รือเสาะ,กานต์,6.414468,101.479163,Not Checked-in,,,,,-
S0938,ลุงพล สโตร์,ระนอง,กระบุรี,สุดารัตน์,10.430285,98.852184,Checked-in,2025-12-09 10:54:42,10.436288,98.861806,1246.0,ระยะไกลเกินกำหนด
S0939,ลุงพล 2025,ชุมพร,หลังสวน,กานต์,10.001225,99.108791,Checked-in,2025-12-09 12:21:38,10.001088,99.108727,16.0,ปกติ
S0940,สยาม พานิช,พังงา,เมืองพังงา,กานต์,8.504814,98.517745,Not Checked-in,,,,,-
S0941,เมืองใต้ ซัพพลาย,พัทลุง,ควนขนุน,สุดารัตน์,7.750167,100.009297,Checked-in,2025-12-07 15:12:11,7.745234,100.005455,692.0,ระยะไกลเกินกำหนด
S0942,ทรัพย์ สโตร์,กระบี่,เมืองกระบี่,ทศพล,8.029346,98.950209,Checked-in,2025-12-06 17:49:33,8.029264,98.950322,15.0,ปกติ
S0943,เจริญ โอชา,นราธิวาส,เมืองนราธิวาส,มานะ,6.401853,101.867411,Checked-in,2025-12-08 10:49:53,6.402031,101.867472,20.0,ปกติ
S0944,ลุงพล ค้าส่ง,กระบี่,เมืองกระบี่,สมชาย,8.045437,98.950135,Checked-in,2025-12-07 11:15:13,8.045394,98.950056,9.0,ปกติ
S0945,ศรีนคร โกรเซอรี่,ยะลา,บันนังสตา,สุดารัตน์,6.301531,101.217264,Not Checked-in,,,,,-
S0946,เจริญ โอชา,พัทลุง,ตะโหมด,กานต์,7.316529,100.151163,Checked-in,2025-12-03 16:14:28,7.316677,100.151299,22.0,ปกติ
S0947,หาดใหญ่ โอชา,สุราษฎร์ธานี,เวียงสระ,ทศพล,8.644332,99.366365,Not Checked-in,,,,,-
S0948,โกไข่ บริการ,ชุมพร,หลังสวน,มานะ,9.987381,99.037467,Not Checked-in,,,,,-
S0949,เจริญ มาร์ท,กระบี่,อ่าวลึก,เจนนี่,8.366032,98.713795,Checked-in,2025-12-02 12:31:38,8.366131,98.713954,20.0,ปกติ
S0950,รุ่งเรือง มาร์ท,พัทลุง,ตะโหมด,เจนนี่,7.368629,100.067114,Checked-in,2025-12-05 08:47:56,7.370142,100.061009,693.0,ระยะไกลเกินกำหนด
S0951,ป้าแดง การค้า,นครศรีธรรมราช,ทุ่งสง,มานะ,8.159367,99.712452,Checked-in,2025-12-06 13:12:23,8.159413,99.71229,18.0,ปกติ
S0952,โกไข่ มาร์ท,พังงา,เมืองพังงา,วิชัย,8.426399,98.580844,Checked-in,2025-12-06 16:08:58,8.426225,98.580731,23.0,ปกติ
S0953,ลุงพล 2025,พัทลุง,เมืองพัทลุง,วิชัย,7.582626,100.064356,Not Checked-in,,,,,-
S0954,ลุงพล มาร์ท,นราธิวาส,เมืองนราธิวาส,กานต์,6.40287,101.86611,Checked-in,2025-12-05 17:11:32,6.40284,101.866018,10.0,ปกติ
S0955,น้องหญิง พานิช,สงขลา,หาดใหญ่,ทศพล,7.020968,100.443789,Not Checked-in,,,,,-
S0956,เจริญ โกรเซอรี่,พัทลุง,เมืองพัทลุง,มานะ,7.603859,100.081863,Checked-in,2025-12-04 17:52:33,7.603963,100.08183,12.0,ปกติ
S0957,น้องหญิง มาร์ท,สงขลา,เมืองสงขลา,วิชัย,7.197888,100.662004,Checked-in,2025-12-04 10:48:07,7.197867,100.662193,20.0,ปกติ
S0958,ลุงพล บริการ,ภูเก็ต,ถลาง,ทศพล,8.057052,98.315714,Checked-in,2025-12-06 15:40:52,8.057004,98.315613,12.0,ปกติ
S0959,ทรัพย์ สาขา 1,สุราษฎร์ธานี,พุนพิน,เจนนี่,9.065179,99.273646,Not Checked-in,,,,,-
S0960,รุ่งเรือง 2025,สงขลา,เมืองสงขลา,สมชาย,7.186013,100.614298,Checked-in,2025-12-09 17:10:07,7.18609,100.614497,23.0,ปกติ
S0961,น้องหญิง มาร์ท,สุราษฎร์ธานี,เกาะสมุย,สมชาย,9.471187,100.056622,Checked-in,2025-12-08 12:51:45,9.471078,100.056518,16.0,ปกติ
S0962,ลุงพล 2025,ตรัง,ห้วยยอด,สุดารัตน์,7.838943,99.553592,Checked-in,2025-12-06 13:28:01,7.839112,99.553546,19.0,ปกติ
S0963,หาดใหญ่ พานิช,กระบี่,อ่าวลึก,ทศพล,8.360051,98.694556,Not Checked-in,,,,,-
S0964,เจริญ ค้าส่ง,สุราษฎร์ธานี,เกาะสมุย,เจนนี่,9.486279,99.98804,Checked-in,2025-12-03 09:00:52,9.486249,99.987856,20.0,ปกติ
S0965,ศรีนคร ค้าส่ง,นราธิวาส,เมืองนราธิวาส,ทศพล,6.399331,101.825687,Checked-in,2025-12-04 16:22:53,6.399297,101.825791,12.0,ปกติ
S0966,หาดใหญ่ ซัพพลาย,พังงา,ตะกั่วป่า,วิชัย,8.857857,98.408671,Not Checked-in,,,,,-
S0967,ป้าแดง ซัพพลาย,สตูล,เมืองสตูล,วิชัย,6.636337,100.123497,Checked-in,2025-12-04 09:24:42,6.63615,100.123628,25.0,ปกติ
S0968,ป้าแดง การค้า,พัทลุง,เมืองพัทลุง,ทศพล,7.612454,100.110219,Not Checked-in,,,,,-
S0969,หาดใหญ่ ซัพพลาย,กระบี่,เกาะลันตา,มานะ,7.606136,99.039444,Checked-in,2025-12-09 16:06:32,7.605974,99.039482,18.0,ปกติ
S0970,เจริญ โกรเซอรี่,กระบี่,เมืองกระบี่,สุดารัตน์,8.039914,98.884659,Not Checked-in,,,,,-
S0971,ทรัพย์ โอชา,สงขลา,สะเดา,เจนนี่,6.595923,100.433094,Not Checked-in,,,,,-
S0972,โกไข่ บริการ,นราธิวาส,สุไหงโก-ลก,สุดารัตน์,6.017301,101.924951,Checked-in,2025-12-02 12:32:43,6.012324,101.926443,577.0,ระยะไกลเกินกำหนด
S0973,ทรัพย์ การค้า,พัทลุง,ตะโหมด,มานะ,7.322571,100.107903,Checked-in,2025-12-08 13:53:51,7.330894,100.106443,939.0,ระยะไกลเกินกำหนด
S0974,สยาม มาร์ท,กระบี่,เกาะลันตา,กานต์,7.541266,99.02508,Not Checked-in,,,,,-
S0975,เมืองใต้ การค้า,สตูล,ละงู,มานะ,6.833865,99.764106,Checked-in,2025-12-01 09:06:30,6.833921,99.763963,17.0,ปกติ
S0976,อันดามัน สโตร์,ชุมพร,ปะทิว,สมชาย,10.728014,99.344291,Checked-in,2025-12-06 14:36:28,10.728138,99.344211,16.0,ปกติ
S0977,ศรีนคร สโตร์,สุราษฎร์ธานี,เวียงสระ,มานะ,8.595715,99.340543,Not Checked-in,,,,,-
S0978,ป้าแดง บริการ,ภูเก็ต,ถลาง,สุดารัตน์,8.056781,98.281226,Checked-in,2025-12-04 09:15:23,8.056913,98.281203,14.0,ปกติ
S0979,หาดใหญ่ 2025,สงขลา,สะเดา,มานะ,6.578523,100.444381,Checked-in,2025-12-07 08:16:14,6.578607,100.444475,13.0,ปกติ
S0980,น้องหญิง บริการ,กระบี่,อ่าวลึก,วิชัย,8.333786,98.788889,Checked-in,2025-12-02 13:34:07,8.33371,98.788782,14.0,ปกติ
S0981,เมืองใต้ โกรเซอรี่,ยะลา,บันนังสตา,สมชาย,6.250201,101.318753,Checked-in,2025-12-02 09:56:58,6.250198,101.318577,19.0,ปกติ
S0982,เจริญ พานิช,สุราษฎร์ธานี,เวียงสระ,สุดารัตน์,8.667143,99.315158,Checked-in,2025-12-09 14:31:56,8.667228,99.315039,16.0,ปกติ
S0983,โกไข่ โอชา,ยะลา,เบตง,เจนนี่,5.789827,101.057091,Not Checked-in,,,,,-
S0984,อันดามัน 2025,กระบี่,อ่าวลึก,สุดารัตน์,8.397875,98.680529,Checked-in,2025-12-08 11:05:51,8.397792,98.680531,9.0,ปกติ
S0985,เจริญ พานิช,ยะลา,เบตง,เจนนี่,5.793153,101.026712,Not Checked-in,,,,,-
S0986,รุ่งเรือง การค้า,สุราษฎร์ธานี,พุนพิน,กานต์,9.165878,99.209885,Not Checked-in,,,,,-
S0987,สยาม โอชา,สุราษฎร์ธานี,พุนพิน,กานต์,9.14574,99.261949,Checked-in,2025-12-07 17:45:56,9.145694,99.26183,14.0,ปกติ
S0988,อันดามัน 2025,สตูล,ละงู,ทศพล,6.938572,99.818375,Checked-in,2025-12-08 12:00:07,6.938486,99.818373,9.0,ปกติ
S0989,เจริญ การค้า,นครศรีธรรมราช,ทุ่งสง,สมชาย,8.151757,99.626197,Not Checked-in,,,,,-
S0990,ป้าแดง มาร์ท,ยะลา,เบตง,วิชัย,5.72772,101.11493,Not Checked-in,,,,,-
S0991,ทรัพย์ ค้าส่ง,นราธิวาส,รือเสาะ,กานต์,6.399851,101.499299,Checked-in,2025-12-02 09:07:26,6.399724,101.499364,15.0,ปกติ
S0992,เมืองใต้ สโตร์,สตูล,เมืองสตูล,สมชาย,6.635492,100.031411,Checked-in,2025-12-02 11:20:41,6.635309,100.031226,28.0,ปกติ
S0993,ศรีนคร สโตร์,ตรัง,ปะเหลียน,เจนนี่,7.155452,99.757495,Checked-in,2025-12-08 14:36:47,7.15533,99.757347,21.0,ปกติ
S0994,ศรีนคร ซัพพลาย,กระบี่,อ่าวลึก,สุดารัตน์,8.332391,98.681507,Not Checked-in,,,,,-
S0995,ลุงพล 2025,ปัตตานี,โคกโพธิ์,สุดารัตน์,6.726397,101.139108,Checked-in,2025-12-05 08:03:12,6.726261,101.139162,16.0,ปกติ
S0996,ศรีนคร โกรเซอรี่,ภูเก็ต,กะทู้,กานต์,7.974144,98.329011,Checked-in,2025-12-01 16:31:44,7.974287,98.328884,21.0,ปกติ
S0997,อันดามัน 2025,ปัตตานี,สายบุรี,มานะ,6.739936,101.560335,Checked-in,2025-12-09 13:22:13,6.73986,101.560154,21.0,ปกติ
S0998,เมืองใต้ บริการ,นราธิวาส,เมืองนราธิวาส,ทศพล,6.406171,101.854297,Not Checked-in,,,,,-
S0999,ศรีนคร 2025,ระนอง,เมืองระนอง,เจนนี่,10.008533,98.686331,Not Checked-in,,,,,-
S1000,ป้าแดง โอชา,ภูเก็ต,กะทู้,มานะ,7.953998,98.337682,Not Checked-in,,,,,-
